"","common_name","total_count","...1","list_ID","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"3108","Northern Flicker",197,2297,"S21025538","Colaptes auratus",2014-12-25,10:30:00,1,120,"US-MO",38.690995,-90.2349186,138,12,2014
"3109","Northern Flicker",197,2298,"S16771971","Colaptes auratus",2014-02-02,16:00:00,1,30,"US-MO",38.5615895,-90.2653885,193,2,2014
"3110","Northern Flicker",197,2299,"S17223714","Colaptes auratus",2014-02-27,08:40:00,1,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"3111","Northern Flicker",197,2300,"S17294044","Colaptes auratus",2014-03-04,08:15:00,1,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"3112","Northern Flicker",197,2301,"S17324171","Colaptes auratus",2014-03-05,08:20:00,1,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"3113","Northern Flicker",197,2302,"S17437862","Colaptes auratus",2014-03-14,08:00:00,1,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"3114","Northern Flicker",197,2303,"S17543272","Colaptes auratus",2014-03-20,09:20:00,2,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"3115","Northern Flicker",197,2304,"S17716042","Colaptes auratus",2014-04-02,16:00:00,4,40,"US-MO",38.6389068,-90.2853806,134,4,2014
"3116","Northern Flicker",197,2305,"S17760108","Colaptes auratus",2014-04-05,18:00:00,2,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"3117","Northern Flicker",197,2306,"S17841108","Colaptes auratus",2014-04-11,09:30:00,4,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"3118","Northern Flicker",197,2307,"S17891506","Colaptes auratus",2014-04-14,09:00:00,1,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"3119","Northern Flicker",197,2308,"S17931688","Colaptes auratus",2014-04-17,08:00:00,3,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"3120","Northern Flicker",197,2309,"S18038666","Colaptes auratus",2014-04-22,18:30:00,2,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"3121","Northern Flicker",197,2310,"S18284435","Colaptes auratus",2014-05-08,08:20:00,1,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"3122","Northern Flicker",197,2311,"S18767759","Colaptes auratus",2014-06-12,08:30:00,2,60,"US-MO",38.6389068,-90.2853806,77,6,2014
"3123","Northern Flicker",197,2312,"S20808342","Colaptes auratus",2014-12-06,10:00:00,1,60,"US-MO",38.6389068,-90.2853806,34,12,2014
"3124","Northern Flicker",197,2313,"S20893308","Colaptes auratus",2014-12-13,10:30:00,2,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"3125","Northern Flicker",197,2314,"S20974801","Colaptes auratus",2014-12-21,09:15:00,3,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"3126","Northern Flicker",197,2315,"S22360906","Colaptes auratus",2015-03-15,09:00:00,1,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"3127","Northern Flicker",197,2316,"S22776681","Colaptes auratus",2015-04-09,18:20:00,1,25,"US-MO",38.6389068,-90.2853806,42,4,2015
"3128","Northern Flicker",197,2317,"S23140528","Colaptes auratus",2015-04-30,07:00:00,1,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"3129","Northern Flicker",197,2318,"S23261547","Colaptes auratus",2015-05-05,19:00:00,1,45,"US-MO",38.6389068,-90.2853806,54,5,2015
"3130","Northern Flicker",197,2319,"S24840940","Colaptes auratus",2015-08-30,07:00:00,1,60,"US-MO",38.6389068,-90.2853806,51,8,2015
"3131","Northern Flicker",197,2320,"S25963234","Colaptes auratus",2015-11-22,08:30:00,1,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"3132","Northern Flicker",197,2321,"S29265867","Colaptes auratus",2016-04-27,08:00:00,4,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"3133","Northern Flicker",197,2322,"S29505290","Colaptes auratus",2016-05-08,13:30:00,1,90,"US-MO",38.6383932,-90.267979,43,5,2016
"3134","Northern Flicker",197,2323,"S31926545","Colaptes auratus",2016-10-06,12:00:00,1,60,"US-MO",38.6389068,-90.2853806,82,10,2016
"3135","Northern Flicker",197,2324,"S33616660","Colaptes auratus",2017-01-12,07:00:00,3,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"3136","Northern Flicker",197,2325,"S35533959","Colaptes auratus",2017-03-30,07:05:00,2,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"3137","Northern Flicker",197,2326,"S35594469","Colaptes auratus",2017-03-31,17:47:00,2,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"3138","Northern Flicker",197,2327,"S35698031","Colaptes auratus",2017-04-04,07:00:00,3,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"3139","Northern Flicker",197,2328,"S35811314","Colaptes auratus",2017-04-09,07:47:00,2,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"3140","Northern Flicker",197,2329,"S35918417","Colaptes auratus",2017-04-13,06:59:00,1,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"3141","Northern Flicker",197,2330,"S36198905","Colaptes auratus",2017-04-23,08:13:00,1,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"3142","Northern Flicker",197,2331,"S36310000","Colaptes auratus",2017-04-27,11:46:00,2,41,"US-MO",38.6389068,-90.2853806,21,4,2017
"3143","Northern Flicker",197,2332,"S36636292","Colaptes auratus",2017-05-07,07:34:00,1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"3144","Northern Flicker",197,2333,"S36956314","Colaptes auratus",2017-05-18,07:04:00,1,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"3145","Northern Flicker",197,2334,"S38541052","Colaptes auratus",2017-08-08,07:05:00,5,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"3146","Northern Flicker",197,2335,"S39363513","Colaptes auratus",2017-09-24,08:30:00,1,101,"US-MO",38.6389068,-90.2853806,45,9,2017
"3147","Northern Flicker",197,2336,"S40682155","Colaptes auratus",2017-11-23,09:58:00,1,134,"US-MO",38.6389068,-90.2853806,71,11,2017
"3148","Northern Flicker",197,2337,"S42135357","Colaptes auratus",2018-01-21,13:37:00,2,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"3149","Northern Flicker",197,2338,"S44103398","Colaptes auratus",2018-03-30,19:12:00,3,32,"US-MO",38.6389068,-90.2853806,104,3,2018
"3150","Northern Flicker",197,2339,"S45158368","Colaptes auratus",2018-05-01,18:23:00,1,86,"US-MO",38.6389068,-90.2853806,67,5,2018
"3151","Northern Flicker",197,2340,"S49551085","Colaptes auratus",2018-10-25,13:30:00,2,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"3152","Northern Flicker",197,2341,"S89689436","Colaptes auratus",2021-06-05,17:55:00,1,85,"US-MO",38.6383932,-90.267979,56,6,2021
"3153","Northern Flicker",197,2342,"S17750325","Colaptes auratus",2014-04-05,07:45:00,6,120,"US-MO",38.636316,-90.296545,126,4,2014
"3154","Northern Flicker",197,2343,"S17836663","Colaptes auratus",2014-04-10,08:30:00,6,120,"US-MO",38.636316,-90.296545,87,4,2014
"3155","Northern Flicker",197,2344,"S19761146","Colaptes auratus",2014-09-07,08:30:00,2,180,"US-MO",38.636316,-90.296545,105,9,2014
"3156","Northern Flicker",197,2345,"S19893404","Colaptes auratus",2014-09-21,07:45:00,50,120,"US-MO",38.636316,-90.296545,149,9,2014
"3157","Northern Flicker",197,2346,"S89709965","Colaptes auratus",2021-06-06,07:02:00,1,49,"US-MO",38.636316,-90.296545,15,6,2021
"3158","Northern Flicker",197,2347,"S18317547","Colaptes auratus",2014-05-10,07:30:00,1,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"3159","Northern Flicker",197,2348,"S44377158","Colaptes auratus",2018-04-08,16:11:00,1,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"3160","Northern Flicker",197,2349,"S17873207","Colaptes auratus",2014-04-13,10:45:00,9,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"3161","Northern Flicker",197,2350,"S19661218","Colaptes auratus",2014-09-01,09:00:00,1,120,"US-MO",38.6066358,-90.2582139,43,9,2014
"3162","Northern Flicker",197,2351,"S21127561","Colaptes auratus",2015-01-01,14:30:00,1,90,"US-MO",38.6066358,-90.2582139,151,1,2015
"3163","Northern Flicker",197,2352,"S22809730","Colaptes auratus",2015-04-11,18:40:00,1,40,"US-MO",38.6066358,-90.2582139,51,4,2015
"3164","Northern Flicker",197,2353,"S36840529","Colaptes auratus",2017-05-13,19:00:00,1,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"3165","Northern Flicker",197,2354,"S20025149","Colaptes auratus",2014-10-04,09:45:00,1,0,"US-MO",38.6369864,-90.2632856,8,10,2014
"3166","Northern Flicker",197,2355,"S20070932","Colaptes auratus",2014-10-08,08:30:00,1,0,"US-MO",38.6369864,-90.2632856,2,10,2014
"3167","Northern Flicker",197,2356,"S65902721","Colaptes auratus",2020-03-17,11:41:00,1,55,"US-OK",36.1043584,-95.9828367,86,3,2020
"3168","Northern Flicker",197,2357,"S81668053","Colaptes auratus",2021-02-15,15:30:00,1,15,"US-OK",36.1441138,-95.9327686,79,2,2021
"3169","Northern Flicker",197,2358,"S66184821","Colaptes auratus",2020-03-24,18:09:00,4,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"3170","Northern Flicker",197,2359,"S66797781","Colaptes auratus",2020-04-07,18:37:00,1,32,"US-OK",36.1431952,-95.9334761,30,4,2020
"3171","Northern Flicker",197,2360,"S66369682","Colaptes auratus",2020-03-29,09:31:00,1,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"3172","Northern Flicker",197,2361,"S80948582","Colaptes auratus",2021-02-12,11:00:00,1,80,"US-OK",36.1441933,-95.933674,205,2,2021
"3173","Northern Flicker",197,2362,"S64885073","Colaptes auratus",2020-02-20,15:59:00,1,93,"US-OK",36.116064,-95.98525,200,2,2020
"3174","Northern Flicker",197,2363,"S56470322","Colaptes auratus",2019-05-18,19:16:00,1,59,"US-OK",36.1301108,-95.9731293,47,5,2019
"3175","Northern Flicker",197,2364,"S74373636","Colaptes auratus",2020-10-03,12:08:00,1,216,"US-OK",35.894126,-95.7987213,42,10,2020
"3176","Northern Flicker",197,2365,"S64885085","Colaptes auratus",2020-02-22,11:32:00,1,113,"US-OK",35.9322711,-95.2811987,331,2,2020
"3177","Downy Woodpecker",179,2146,"S1730545","Dryobates pubescens",2004-08-21,16:00:00,1,120,"US-VT",43.7615212,-73.3468035,6,8,2004
"3178","Downy Woodpecker",179,2147,"S1628441","Dryobates pubescens",2004-03-08,NA,1,0,"US-VT",43.77954,-73.29591,20,3,2004
"3179","Downy Woodpecker",179,2148,"S46841669","Dryobates pubescens",2018-06-26,07:45:00,2,120,"US-VT",43.77954,-73.29591,61,6,2018
"3180","Downy Woodpecker",179,2149,"S46861277","Dryobates pubescens",2018-06-28,19:00:00,1,45,"US-VT",43.77954,-73.29591,45,6,2018
"3181","Downy Woodpecker",179,2150,"S67802026","Dryobates pubescens",2020-04-25,11:48:00,1,140,"US-OK",36.783717,-98.18573,64,4,2020
"3182","Downy Woodpecker",179,2151,"S102586462","Dryobates pubescens",2022-02-13,13:28:00,1,44,"US-AR",36.477805,-94.2451848,30,2,2022
"3183","Downy Woodpecker",179,2152,"S99525037","Dryobates pubescens",2021-12-27,11:40:00,1,151,"US-FL",27.824853,-80.6063547,49,12,2021
"3184","Downy Woodpecker",179,2153,"S99317161","Dryobates pubescens",2021-12-23,10:25:00,1,71,"US-FL",25.8675841,-81.1501694,87,12,2021
"3185","Downy Woodpecker",179,2154,"S85318603","Dryobates pubescens",2021-04-11,09:50:00,2,74,"US-OK",35.9559819,-96.3171265,42,4,2021
"3186","Downy Woodpecker",179,2155,"S44577908","Dryobates pubescens",2018-04-14,15:50:00,4,208,"US-MO",38.482151,-90.8242569,222,4,2018
"3187","Downy Woodpecker",179,2156,"S19828501","Dryobates pubescens",2014-09-13,16:00:00,2,90,"US-OH",39.1177418,-84.6995258,37,9,2014
"3188","Downy Woodpecker",179,2157,"S41337936","Dryobates pubescens",2017-12-25,10:30:00,2,330,"US-IL",37.6042906,-89.1945219,80,12,2017
"3189","Downy Woodpecker",179,2158,"S24003666","Dryobates pubescens",2015-06-21,07:00:00,1,300,"US-MO",38.2590084,-90.6262636,71,6,2015
"3190","Downy Woodpecker",179,2159,"S22488897","Dryobates pubescens",2015-03-22,10:00:00,5,240,"US-MO",38.4470333,-90.6632361,68,3,2015
"3191","Downy Woodpecker",179,2160,"S89739368","Dryobates pubescens",2021-06-06,11:44:00,1,166,"US-IL",38.7746894,-89.694683,30,6,2021
"3192","Downy Woodpecker",179,2161,"S99561719","Dryobates pubescens",2021-12-22,11:26:00,1,75,"US-FL",25.4181634,-80.6650825,35,12,2021
"3193","Downy Woodpecker",179,2162,"S1512514","Dryobates pubescens",2004-01-02,12:00:00,1,60,"US-CA",38.01634,-119.123795,228,1,2004
"3194","Downy Woodpecker",179,2163,"S37035538","Dryobates pubescens",2017-05-21,11:15:00,1,55,"US-NJ",40.8030808,-74.4555728,33,5,2017
"3195","Downy Woodpecker",179,2164,"S100948655","Dryobates pubescens",2022-01-17,11:31:00,1,223,"US-OK",35.6222331,-95.1711273,69,1,2022
"3196","Downy Woodpecker",179,2165,"S67472235","Dryobates pubescens",2020-04-18,16:29:00,1,21,"US-OK",35.5005612,-95.9265259,35,4,2020
"3197","Downy Woodpecker",179,2166,"S18948766","Dryobates pubescens",2014-06-29,11:00:00,1,360,"US-MO",37.7291811,-92.3933029,101,6,2014
"3198","Downy Woodpecker",179,2167,"S54425143","Dryobates pubescens",2019-03-31,13:38:00,1,120,"US-OK",36.2179826,-95.7992634,71,3,2019
"3199","Downy Woodpecker",179,2168,"S55479893","Dryobates pubescens",2019-04-27,12:53:00,1,78,"US-OK",36.2179826,-95.7992634,35,4,2019
"3200","Downy Woodpecker",179,2169,"S41909811","Dryobates pubescens",2018-01-14,14:01:00,1,100,"US-MO",38.70534,-90.74048,227,1,2018
"3201","Downy Woodpecker",179,2170,"S38281523","Dryobates pubescens",2017-07-23,08:50:00,1,182,"US-MO",38.6078608,-90.489826,70,7,2017
"3202","Downy Woodpecker",179,2171,"S41155853","Dryobates pubescens",2017-12-17,12:40:00,1,106,"US-MO",38.6228053,-90.344224,108,12,2017
"3203","Downy Woodpecker",179,2172,"S37773842","Dryobates pubescens",2017-06-24,11:52:00,5,79,"US-MO",38.5474,-90.4319,28,6,2017
"3204","Downy Woodpecker",179,2173,"S17855769","Dryobates pubescens",2014-04-12,08:45:00,2,120,"US-MO",38.690995,-90.2349186,200,4,2014
"3205","Downy Woodpecker",179,2174,"S21025538","Dryobates pubescens",2014-12-25,10:30:00,1,120,"US-MO",38.690995,-90.2349186,138,12,2014
"3206","Downy Woodpecker",179,2175,"S16536879","Dryobates pubescens",2014-01-27,14:30:00,1,45,"US-MO",38.6389068,-90.2853806,275,1,2014
"3207","Downy Woodpecker",179,2176,"S17223714","Dryobates pubescens",2014-02-27,08:40:00,1,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"3208","Downy Woodpecker",179,2177,"S17334391","Dryobates pubescens",2014-03-06,08:20:00,1,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"3209","Downy Woodpecker",179,2178,"S17377851","Dryobates pubescens",2014-03-09,15:45:00,3,80,"US-MO",38.6389068,-90.2853806,118,3,2014
"3210","Downy Woodpecker",179,2179,"S17437862","Dryobates pubescens",2014-03-14,08:00:00,3,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"3211","Downy Woodpecker",179,2180,"S17891506","Dryobates pubescens",2014-04-14,09:00:00,3,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"3212","Downy Woodpecker",179,2181,"S17931688","Dryobates pubescens",2014-04-17,08:00:00,1,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"3213","Downy Woodpecker",179,2182,"S18284435","Dryobates pubescens",2014-05-08,08:20:00,1,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"3214","Downy Woodpecker",179,2183,"S18310479","Dryobates pubescens",2014-05-09,18:00:00,1,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"3215","Downy Woodpecker",179,2184,"S18337590","Dryobates pubescens",2014-05-11,09:30:00,3,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"3216","Downy Woodpecker",179,2185,"S18346956","Dryobates pubescens",2014-05-11,18:30:00,1,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"3217","Downy Woodpecker",179,2186,"S19781842","Dryobates pubescens",2014-09-09,08:30:00,3,45,"US-MO",38.6389068,-90.2853806,74,9,2014
"3218","Downy Woodpecker",179,2187,"S20047706","Dryobates pubescens",2014-10-06,08:45:00,1,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"3219","Downy Woodpecker",179,2188,"S20416528","Dryobates pubescens",2014-11-02,11:00:00,1,30,"US-MO",38.6389068,-90.2853806,32,11,2014
"3220","Downy Woodpecker",179,2189,"S20893308","Dryobates pubescens",2014-12-13,10:30:00,6,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"3221","Downy Woodpecker",179,2190,"S20974801","Dryobates pubescens",2014-12-21,09:15:00,1,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"3222","Downy Woodpecker",179,2191,"S21095947","Dryobates pubescens",2014-12-31,08:00:00,2,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"3223","Downy Woodpecker",179,2192,"S22360906","Dryobates pubescens",2015-03-15,09:00:00,8,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"3224","Downy Woodpecker",179,2193,"S22729778","Dryobates pubescens",2015-04-06,18:30:00,1,45,"US-MO",38.6389068,-90.2853806,44,4,2015
"3225","Downy Woodpecker",179,2194,"S23261547","Dryobates pubescens",2015-05-05,19:00:00,1,45,"US-MO",38.6389068,-90.2853806,54,5,2015
"3226","Downy Woodpecker",179,2195,"S23471799","Dryobates pubescens",2015-05-13,08:00:00,2,120,"US-MO",38.6389068,-90.2853806,81,5,2015
"3227","Downy Woodpecker",179,2196,"S24840940","Dryobates pubescens",2015-08-30,07:00:00,2,60,"US-MO",38.6389068,-90.2853806,51,8,2015
"3228","Downy Woodpecker",179,2197,"S29265867","Dryobates pubescens",2016-04-27,08:00:00,1,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"3229","Downy Woodpecker",179,2198,"S33616660","Dryobates pubescens",2017-01-12,07:00:00,2,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"3230","Downy Woodpecker",179,2199,"S35594469","Dryobates pubescens",2017-03-31,17:47:00,4,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"3231","Downy Woodpecker",179,2200,"S35698031","Dryobates pubescens",2017-04-04,07:00:00,2,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"3232","Downy Woodpecker",179,2201,"S35811314","Dryobates pubescens",2017-04-09,07:47:00,1,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"3233","Downy Woodpecker",179,2202,"S36118134","Dryobates pubescens",2017-04-20,07:00:00,1,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"3234","Downy Woodpecker",179,2203,"S36305628","Dryobates pubescens",2017-04-27,06:56:00,1,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"3235","Downy Woodpecker",179,2204,"S36497526","Dryobates pubescens",2017-05-02,18:56:00,1,58,"US-MO",38.6389068,-90.2853806,40,5,2017
"3236","Downy Woodpecker",179,2205,"S36956314","Dryobates pubescens",2017-05-18,07:04:00,1,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"3237","Downy Woodpecker",179,2206,"S38541052","Dryobates pubescens",2017-08-08,07:05:00,2,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"3238","Downy Woodpecker",179,2207,"S39363513","Dryobates pubescens",2017-09-24,08:30:00,1,101,"US-MO",38.6389068,-90.2853806,45,9,2017
"3239","Downy Woodpecker",179,2208,"S40682155","Dryobates pubescens",2017-11-23,09:58:00,1,134,"US-MO",38.6389068,-90.2853806,71,11,2017
"3240","Downy Woodpecker",179,2209,"S42135357","Dryobates pubescens",2018-01-21,13:37:00,3,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"3241","Downy Woodpecker",179,2210,"S49551085","Dryobates pubescens",2018-10-25,13:30:00,1,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"3242","Downy Woodpecker",179,2211,"S56350152","Dryobates pubescens",2019-05-16,09:24:00,1,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"3243","Downy Woodpecker",179,2212,"S17272816","Dryobates pubescens",2014-03-02,15:45:00,1,60,"US-MO",38.636316,-90.296545,64,3,2014
"3244","Downy Woodpecker",179,2213,"S17750325","Dryobates pubescens",2014-04-05,07:45:00,3,120,"US-MO",38.636316,-90.296545,126,4,2014
"3245","Downy Woodpecker",179,2214,"S17836663","Dryobates pubescens",2014-04-10,08:30:00,1,120,"US-MO",38.636316,-90.296545,87,4,2014
"3246","Downy Woodpecker",179,2215,"S19755048","Dryobates pubescens",2014-09-06,17:00:00,1,60,"US-MO",38.636316,-90.296545,84,9,2014
"3247","Downy Woodpecker",179,2216,"S19761146","Dryobates pubescens",2014-09-07,08:30:00,4,180,"US-MO",38.636316,-90.296545,105,9,2014
"3248","Downy Woodpecker",179,2217,"S23065952","Dryobates pubescens",2015-04-26,07:00:00,2,180,"US-MO",38.636316,-90.296545,142,4,2015
"3249","Downy Woodpecker",179,2218,"S36599002","Dryobates pubescens",2017-05-06,16:10:00,1,42,"US-MO",38.6259678,-90.1853703,39,5,2017
"3250","Downy Woodpecker",179,2219,"S13421647","Dryobates pubescens",2013-03-16,14:00:00,1,0,"US-MO",38.6129807,-90.2593803,106,3,2013
"3251","Downy Woodpecker",179,2220,"S17254279","Dryobates pubescens",2014-03-01,14:45:00,1,90,"US-MO",38.6129807,-90.2593803,36,3,2014
"3252","Downy Woodpecker",179,2221,"S17451952","Dryobates pubescens",2014-03-15,15:45:00,2,80,"US-MO",38.6129807,-90.2593803,112,3,2014
"3253","Downy Woodpecker",179,2222,"S17575595","Dryobates pubescens",2014-03-23,15:30:00,3,90,"US-MO",38.6129807,-90.2593803,123,3,2014
"3254","Downy Woodpecker",179,2223,"S18317547","Dryobates pubescens",2014-05-10,07:30:00,3,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"3255","Downy Woodpecker",179,2224,"S22239405","Dryobates pubescens",2015-03-08,11:45:00,3,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"3256","Downy Woodpecker",179,2225,"S22828782","Dryobates pubescens",2015-04-12,11:00:00,1,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"3257","Downy Woodpecker",179,2226,"S41266689","Dryobates pubescens",2017-12-23,08:41:00,1,80,"US-MO",38.6129807,-90.2593803,58,12,2017
"3258","Downy Woodpecker",179,2227,"S43760440","Dryobates pubescens",2018-03-18,15:54:00,1,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"3259","Downy Woodpecker",179,2228,"S44377158","Dryobates pubescens",2018-04-08,16:11:00,1,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"3260","Downy Woodpecker",179,2229,"S13571837","Dryobates pubescens",2013-03-30,09:15:00,1,75,"US-MO",38.6066358,-90.2582139,41,3,2013
"3261","Downy Woodpecker",179,2230,"S17873207","Dryobates pubescens",2014-04-13,10:45:00,3,150,"US-MO",38.6066358,-90.2582139,198,4,2014
